SACREMENTO KINGS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,108_SocialJusticeEconomics_SCB_v00.mov,0,,0,182,108,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,10_SocialJusticeEconomics,\182_SAC_Image_1\10_SocialJusticeEconomics\108_SocialJusticeEconomics_SCB_v00.mov,-,nclc,nclc,34,364311004,1920,1080,1.778,CFR,29.970,1548430,-,-,-,-,-,-,-,-
,11_SocialJusticeFreedom,111_SocialJusticeFreedom_AUD_F_v01.mov,1,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,0,182,111,001,AUD_F,0.03s,,-,,,,7/23/2020 22:23:17,182_SAC_Image_1,11_SocialJusticeFreedom,\182_SAC_Image_1\11_SocialJusticeFreedom\111_SocialJusticeFreedom_AUD_F_v01.mov,-,nclc,nclc,34,2646911079,10160,1600,6.350,CFR,29.970,11040516,-,-,-,-,-,-,-,-
,,118_SocialJusticeFreedom_SCB_v00.mov,0,,0,182,118,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,11_SocialJusticeFreedom,\182_SAC_Image_1\11_SocialJusticeFreedom\118_SocialJusticeFreedom_SCB_v00.mov,-,nclc,nclc,34,363939616,1920,1080,1.778,CFR,29.970,1546881,-,-,-,-,-,-,-,-
,12_SocialJusticeSayTheirNames,121_SocialJusticeSayTheirNames_AUD_N_v00.mov,0,"No AUD-F, only N/S As of 7/23 - KH",0,182,121,002,AUD_N,0.03s,,-,,,,,182_SAC_Image_1,12_SocialJusticeSayTheirNames,\182_SAC_Image_1\12_SocialJusticeSayTheirNames\121_SocialJusticeSayTheirNames_AUD_N_v00.mov,-,nclc,nclc,34,723186649,5280,800,6.600,CFR,29.970,3043980,-,-,-,-,-,-,-,-
,,122_SocialJusticeSayTheirNames_AUD_S_v00.mov,0,,0,182,122,003,AUD_S,0.03s,,-,,,,,182_SAC_Image_1,12_SocialJusticeSayTheirNames,\182_SAC_Image_1\12_SocialJusticeSayTheirNames\122_SocialJusticeSayTheirNames_AUD_S_v00.mov,-,nclc,nclc,34,723186649,5280,800,6.600,CFR,29.970,3043980,-,-,-,-,-,-,-,-
,,128_SocialJusticeSayTheirNames_SCB_v00.mov,0,,0,182,128,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,12_SocialJusticeSayTheirNames,\182_SAC_Image_1\12_SocialJusticeSayTheirNames\128_SocialJusticeSayTheirNames_SCB_v00.mov,-,nclc,nclc,34,363979416,1920,1080,1.778,CFR,29.970,1547047,-,-,-,-,-,-,-,-
,13_SocialJusticeSloboda,131_SocialJusticeSloboda_AUD_F_v01.mov,1,Conflicting N/S Assets. Please Delete N/S Assets. Keep the full asset  -MH 7/23,,182,131,001,AUD_F,0.03s,,-,,Missing from d3 -JL,,7/22/2020 14:02:54,182_SAC_Image_1,13_SocialJusticeSloboda,\182_SAC_Image_1\13_SocialJusticeSloboda\131_SocialJusticeSloboda_AUD_F_v01.mov,-,nclc,nclc,34,2647405944,10160,1600,6.350,CFR,29.970,11042580,-,-,-,-,-,-,-,-
,,138_SocialJusticeSloboda_SCB_v00.mov,0,,0,182,138,017,SCB,0.03s,,-,,,,,182_SAC_Image_1,13_SocialJusticeSloboda,\182_SAC_Image_1\13_SocialJusticeSloboda\138_SocialJusticeSloboda_SCB_v00.mov,-,nclc,nclc,34,363920435,1920,1080,1.778,CFR,29.970,1548497,-,-,-,-,-,-,-,-
183_SAC_Image_2,,,,,,,,,,,,-,,,,,183_SAC_Image_2,13_SocialJusticeSloboda,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
184_SAC_Video,00_GameIntro,000_Game Intro_AUDIO_v01.mov,1,,1,184,000,024,AUDIO,56.17s,,-,,,,,184_SAC_Video,00_GameIntro,\184_SAC_Video\00_GameIntro\000_Game Intro_AUDIO_v01.mov,-,nclc,nclc,56223,76383,16,16,1.000,CFR,29.970,14401456,PCM,Little / Signed,sowt,56223,2,L R,48000,16
