ORLANDO MAGIC Media Delivery,,OUT OF SYNC,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,v,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,004_Shout_RIB_F_v01.mov,1,"Missing AUD-S, Intentional? -JL",1,145,004,010,RIB_F,3m29.83s,,-,30,,,,145_ORL_Misc,00_Shout,\145_ORL_Misc\00_Shout\004_Shout_RIB_F_v01.mov,-,nclc,nclc,210044,296209348,9504,144,66.000,CFR,29.970,7777346756,-,-,-,-,-,-,-,-
,01_SlamDunk1,010_SlamDunk1_AUDIO_v01.mov,1,,1,145,010,024,AUDIO,5.87s,,-,41,,,,145_ORL_Misc,01_SlamDunk1,\145_ORL_Misc\01_SlamDunk1\010_SlamDunk1_AUDIO_v01.mov,-,nclc,nclc,5873,55624,16,16,1.000,CFR,29.970,1209592,PCM,Little / Signed,sowt,5873,2,L R,48000,16
,,011_SlamDunk1_AUD_F_v01.mov,1,,1,145,011,001,AUD_F,8.53s,,-,41,,,,145_ORL_Misc,01_SlamDunk1,\145_ORL_Misc\01_SlamDunk1\011_SlamDunk1_AUD_F_v01.mov,-,nclc,nclc,8542,652512181,10160,1600,6.350,CFR,29.970,697525621,-,-,-,-,-,-,-,-
,,014_SlamDunk1_RIB_F_v02.mov,2,,1,145,014,010,RIB_F,8.53s,,-,41,,,,145_ORL_Misc,01_SlamDunk1,\145_ORL_Misc\01_SlamDunk1\014_SlamDunk1_RIB_F_v02.mov,-,nclc,nclc,8542,70644753,9504,144,66.000,CFR,29.970,82211555,-,-,-,-,-,-,-,-
,02_SlamDunk2,,,,,,,,,,,-,,,,,145_ORL_Misc,02_SlamDunk2,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,03_AlleyOop,030_AlleyOop_AUDIO_v01.mov,1,Audio says Slam? -JL,1,145,030,024,AUDIO,5.87s,,-,44,,,,145_ORL_Misc,03_AlleyOop,\145_ORL_Misc\03_AlleyOop\030_AlleyOop_AUDIO_v01.mov,-,nclc,nclc,5873,55624,16,16,1.000,CFR,29.970,1209592,PCM,Little / Signed,sowt,5873,2,L R,48000,16
,,031_AlleyOop_AUD_F_v01.mov,1,,1,145,031,001,AUD_F,8.53s,,-,44,,,,145_ORL_Misc,03_AlleyOop,\145_ORL_Misc\03_AlleyOop\031_AlleyOop_AUD_F_v01.mov,-,nclc,nclc,8542,647360095,10160,1600,6.350,CFR,29.970,692050829,-,-,-,-,-,-,-,-
,,034_AlleyOop_RIB_F_v02.mov,2,,1,145,034,010,RIB_F,8.53s,,-,44,,,,145_ORL_Misc,03_AlleyOop,\145_ORL_Misc\03_AlleyOop\034_AlleyOop_RIB_F_v02.mov,-,nclc,nclc,8542,62838129,9504,144,66.000,CFR,29.970,68382294,-,-,-,-,-,-,-,-
,04_MagicBall,041_MagicBall_AUD_F_v01.mov,1,,1,145,041,001,AUD_F,8.53s,,-,19,,,,145_ORL_Misc,04_MagicBall,\145_ORL_Misc\04_MagicBall\041_MagicBall_AUD_F_v01.mov,-,nclc,nclc,8542,648120767,10160,1600,6.350,CFR,29.970,692842639,-,-,-,-,-,-,-,-
,,044_MagicBall_RIB_F_v02.mov,2,,1,145,044,010,RIB_F,8.53s,,-,19,,,,145_ORL_Misc,04_MagicBall,\145_ORL_Misc\04_MagicBall\044_MagicBall_RIB_F_v02.mov,-,nclc,nclc,8542,71047988,9504,144,66.000,CFR,29.970,80856889,-,-,-,-,-,-,-,-
,05_Traveling,050_Traveling_AUDIO_v01.mov,1,Wrong sample rate -CD,1,145,050,024,AUDIO,7.4s,,-A,34,,,,145_ORL_Misc,05_Traveling,\145_ORL_Misc\05_Traveling\050_Traveling_AUDIO_v01.mov,-A,nclc,nclc,7408,60659,16,16,1.000,CFR,29.970,1405958,PCM,Little / Signed,sowt,7408,2,L R,44100,16
,,051_Traveling_AUD_F_v01.mov,1,,1,145,051,001,AUD_F,8.53s,,-,34,,,,145_ORL_Misc,05_Traveling,\145_ORL_Misc\05_Traveling\051_Traveling_AUD_F_v01.mov,-,nclc,nclc,8542,661821829,10160,1600,6.350,CFR,29.970,707481178,-,-,-,-,-,-,-,-
,,054_Traveling_RIB_F_v02.mov,2,,1,145,054,010,RIB_F,8.53s,,-,34,,,,145_ORL_Misc,05_Traveling,\145_ORL_Misc\05_Traveling\054_Traveling_RIB_F_v02.mov,-,nclc,nclc,8542,78232199,9504,144,66.000,CFR,29.970,88527718,-,-,-,-,-,-,-,-
,06_ShotClockViolation,061_ShotClockViolation_AUD_F_v01.mov,1,,1,145,061,001,AUD_F,8s,,-,33,,,,145_ORL_Misc,06_ShotClockViolation,\145_ORL_Misc\06_ShotClockViolation\061_ShotClockViolation_AUD_F_v01.mov,-,nclc,nclc,8008,333925268,10160,1600,6.350,CFR,29.970,334419702,-,-,-,-,-,-,-,-
,,064_ShotClockViolation_RIB_F_v01.mov,1,,1,145,064,010,RIB_F,8s,,-,33,,,,145_ORL_Misc,06_ShotClockViolation,\145_ORL_Misc\06_ShotClockViolation\064_ShotClockViolation_RIB_F_v01.mov,-,nclc,nclc,8008,28991799,9504,144,66.000,CFR,29.970,29256958,-,-,-,-,-,-,-,-
,07_AndOne,071_AndOne_AUD_F_v01.mov,1,,1,145,071,001,AUD_F,8.53s,,-,51,,,,145_ORL_Misc,07_AndOne,\145_ORL_Misc\07_AndOne\071_AndOne_AUD_F_v01.mov,-,nclc,nclc,8542,649440427,10160,1600,6.350,CFR,29.970,694251679,-,-,-,-,-,-,-,-
,,074_AndOne_RIB_F_v02.mov,2,,1,145,074,010,RIB_F,8.53s,,-,51,,,,145_ORL_Misc,07_AndOne,\145_ORL_Misc\07_AndOne\074_AndOne_RIB_F_v02.mov,-,nclc,nclc,8542,69313229,9504,144,66.000,CFR,29.970,79004627,-,-,-,-,-,-,-,-
,08_CountTheBasket,081_CountTheBasket_AUD_F_v01.mov,1,,1,145,081,001,AUD_F,8.53s,,-,52,,,,145_ORL_Misc,08_CountTheBasket,\145_ORL_Misc\08_CountTheBasket\081_CountTheBasket_AUD_F_v01.mov,-,nclc,nclc,8542,661150191,10160,1600,6.350,CFR,29.970,706774991,-,-,-,-,-,-,-,-
,,084_CountTheBasket_RIB_F_v02.mov,2,,1,145,084,010,RIB_F,8.53s,,-,52,,,,145_ORL_Misc,08_CountTheBasket,\145_ORL_Misc\08_CountTheBasket\084_CountTheBasket_RIB_F_v02.mov,-,nclc,nclc,8542,81275269,9504,144,66.000,CFR,29.970,91776909,-,-,-,-,-,-,-,-
,09_ThreePointer1,090_ThreePointer1_AUDIO_v01.mov,1,,1,145,090,024,AUDIO,13.87s,,-,43,,,,145_ORL_Misc,09_ThreePointer1,\145_ORL_Misc\09_ThreePointer1\090_ThreePointer1_AUDIO_v01.mov,-,nclc,nclc,13881,50350,16,16,1.000,CFR,29.970,2803482,PCM,Little / Signed,sowt,13881,2,L R,48000,16
,,091_ThreePointer1_AUD_F_v01.mov,1,,1,145,091,001,AUD_F,8.53s,,-,43,,,,145_ORL_Misc,09_ThreePointer1,\145_ORL_Misc\09_ThreePointer1\091_ThreePointer1_AUD_F_v01.mov,-,nclc,nclc,8542,629242997,10160,1600,6.350,CFR,29.970,672706580,-,-,-,-,-,-,-,-
,,094_ThreePointer1_RIB_F_v02.mov,2,,1,145,094,010,RIB_F,8.53s,,-,43,,,,145_ORL_Misc,09_ThreePointer1,\145_ORL_Misc\09_ThreePointer1\094_ThreePointer1_RIB_F_v02.mov,-,nclc,nclc,8542,68270568,9504,144,66.000,CFR,29.970,78758650,-,-,-,-,-,-,-,-
